Date,Open,High,Low,Close,Volume,Adj Close
2006-04-28,130.789993,131.75,130.710007,131.470001,55854400,105.868051
2006-04-27,129.899994,131.630005,129.589996,131.029999,124478600,105.513733
2006-04-26,130.50,131.139999,130.300003,130.399994,67262400,105.006412
2006-04-25,131.039993,131.119995,129.919998,130.369995,84359800,104.982255
2006-04-24,130.889999,131.070007,130.380005,130.910004,52546400,105.417105
2006-04-21,131.690002,131.789993,130.619995,131.149994,72342600,105.61036
2006-04-20,131.00,131.860001,130.600006,131.130005,86005500,105.594264
2006-04-19,130.75,131.070007,130.240005,130.949997,87269000,105.44931
2006-04-18,128.929993,130.940002,128.929993,130.699997,92531800,105.247994
2006-04-17,128.830002,129.309998,128.020004,128.660004,64167700,103.605261
2006-04-13,128.589996,129.25,128.309998,128.710007,51051800,103.645527
2006-04-12,128.770004,129.130005,128.610001,128.880005,43033700,103.78242
2006-04-11,129.850006,130.059998,128.25,128.639999,72799400,103.589152
2006-04-10,129.740005,130.080002,129.259995,129.740005,41496500,104.474948
2006-04-07,131.059998,131.399994,129.350006,129.539993,80180900,104.313885
2006-04-06,130.850006,131.210007,130.190002,130.869995,57906200,105.384887
2006-04-05,130.610001,131.279999,130.380005,131.009995,50607200,105.497624
2006-04-04,129.729996,130.729996,129.360001,130.559998,54809300,105.135258
2006-04-03,130.070007,130.869995,129.490005,129.729996,61624700,104.466887
2006-03-31,130.020004,130.240005,129.369995,129.830002,62925600,104.547418
2006-03-30,130.110001,130.979996,129.550003,129.800003,70571700,104.523261
2006-03-29,129.410004,130.50,129.289993,130.029999,61505700,104.708469
2006-03-28,129.929993,130.529999,129.050003,129.220001,82079900,104.056207
2006-03-27,130.029999,130.279999,129.740005,130.020004,32523000,104.70042
2006-03-24,129.990005,130.570007,129.740005,130.210007,43209200,104.853423
2006-03-23,130.259995,130.389999,129.660004,130.110001,46704200,104.772891
2006-03-22,129.509995,130.509995,129.449997,130.380005,51605700,104.990316
2006-03-21,130.369995,130.990005,129.449997,129.589996,87102700,104.354151
2006-03-20,130.639999,130.899994,130.210007,130.410004,45538500,105.014473
2006-03-17,130.679993,130.899994,130.380005,130.619995,47286800,105.183571
2006-03-16,131.009995,131.470001,130.839996,131.029999,65526400,105.095796
2006-03-15,130.149994,130.860001,129.850006,130.759995,53398900,104.879233
2006-03-14,128.710007,130.229996,128.610001,130.179993,69877300,104.414028
2006-03-13,128.839996,129.160004,128.529999,128.830002,45479100,103.331235
2006-03-10,127.709999,128.839996,127.440002,128.589996,60490800,103.138733
2006-03-09,128.279999,128.679993,127.379997,127.379997,56313600,102.168224
2006-03-08,127.699997,128.440002,127.18,128.240005,66692400,102.858014
2006-03-07,127.860001,128.059998,127.400002,127.970001,61780800,102.641451
2006-03-06,129.139999,129.179993,127.849998,128.169998,57478400,102.801863
2006-03-03,128.669998,130.070007,128.649994,128.759995,73402500,103.275084
2006-03-02,128.899994,129.419998,128.610001,129.360001,60642300,103.756334
2006-03-01,128.600006,129.490005,128.50,129.369995,48641600,103.76435
2006-02-28,129.199997,129.910004,128.130005,128.229996,74394800,102.849986
2006-02-27,129.399994,130.039993,129.279999,129.460007,35858600,103.836546
2006-02-24,129.110001,129.479996,128.759995,129.410004,36777400,103.79644
2006-02-23,129.270004,129.639999,128.279999,129.080002,43423200,103.531754
2006-02-22,128.770004,129.649994,128.649994,129.270004,42326700,103.68415
2006-02-21,129.110001,129.399994,128.289993,128.490005,46456300,103.058533
2006-02-17,129.050003,129.160004,128.580002,128.809998,40342600,103.31519
2006-02-16,128.339996,129.210007,128.179993,129.160004,61017900,103.595921
2006-02-15,127.68,128.320007,127.239998,128.199997,85471300,102.825924
2006-02-14,126.459999,128.029999,126.209999,127.75,90964400,102.464994
2006-02-13,126.599998,126.790001,125.949997,126.410004,52308700,101.390217
2006-02-10,126.43,127.129997,125.449997,126.639999,64508700,101.574691
2006-02-09,126.919998,127.599998,126.370003,126.410004,62023300,101.390217
2006-02-08,125.849998,128.100006,125.599998,126.620003,59422200,101.558652
2006-02-07,126.379997,126.660004,125.400002,125.480003,71208100,100.644288
2006-02-06,126.440002,126.800003,126.169998,126.599998,45511900,101.542607
2006-02-03,126.580002,128.389999,126.139999,126.269997,86040400,101.277921
2006-02-02,128.100006,128.139999,126.800003,126.900002,83626900,101.783232
2006-02-01,127.82,128.429993,127.720001,128.389999,63561000,102.978321
2006-01-31,128.320007,128.539993,127.489998,127.50,72937000,102.264475
2006-01-30,128.440002,128.809998,128.350006,128.440002,33709600,103.018427
2006-01-27,127.660004,128.660004,127.449997,128.539993,65771200,103.098627
2006-01-26,127.25,127.669998,126.760002,127.360001,71294000,102.152185
2006-01-25,127.040001,127.18,125.839996,126.660004,87747700,101.590735
2006-01-24,126.629997,127.150002,126.419998,126.550003,53008800,101.502507
2006-01-23,126.209999,126.82,126.129997,126.419998,67017400,101.398233
2006-01-20,128.279999,128.309998,125.970001,125.970001,114957800,101.037302
2006-01-19,128.130005,128.770004,127.809998,128.309998,81530400,102.914153
2006-01-18,127.580002,128.899994,127.160004,127.82,75067600,102.521138
2006-01-17,128.199997,128.419998,127.809998,128.330002,52066600,102.930198
2006-01-13,128.570007,128.899994,128.199997,128.679993,44856700,103.210917
2006-01-12,129.080002,129.279999,128.440002,128.800003,40509200,103.307174
2006-01-11,129.020004,129.440002,128.729996,129.309998,49598900,103.716227
2006-01-10,128.389999,128.979996,128.259995,128.899994,44960800,103.387374
2006-01-09,128.419998,129.059998,128.380005,128.770004,43527400,103.283113
2006-01-06,128.020004,128.580002,127.360001,128.440002,62885900,103.018427
2006-01-05,127.150002,127.589996,126.879997,127.379997,47307500,102.168224
2006-01-04,126.860001,127.489998,126.699997,127.300003,51899600,102.104063
2006-01-03,125.190002,127.00,124.389999,126.699997,73256700,101.622813
2005-12-30,124.800003,125.059998,124.360001,124.510002,44645600,99.866274
2005-12-29,125.720001,125.959999,125.059998,125.190002,32788900,100.411685
2005-12-28,125.739998,125.989998,125.50,125.75,30764300,100.860845
2005-12-27,126.959999,127.050003,125.379997,125.470001,44499500,100.636265
2005-12-23,126.779999,126.860001,126.419998,126.760002,27977300,101.670942
2005-12-22,126.309998,126.690002,126.080002,126.690002,32247900,101.614797
2005-12-21,126.220001,126.760002,125.800003,126.029999,51806900,101.085425
2005-12-20,125.860001,126.589996,125.480003,125.830002,46603200,100.925012
2005-12-19,126.730003,126.870003,125.690002,125.709999,48733000,100.828761
2005-12-16,127.279999,127.360001,126.360001,126.360001,46238300,101.350111
2005-12-15,127.839996,128.00,127.18,127.440002,55900300,101.677362
2005-12-14,127.190002,128.089996,127.139999,127.809998,64375000,101.972561
2005-12-13,126.419998,127.699997,126.290001,127.309998,88630900,101.573638
2005-12-12,126.709999,126.860001,125.959999,126.449997,48389900,100.887491
2005-12-09,126.160004,126.779999,125.82,126.330002,50744500,100.791754
2005-12-08,126.220001,126.82,125.480003,126.00,62608600,100.528463
2005-12-07,126.769997,126.870003,125.68,126.080002,66816500,100.592292
2005-12-06,127.050003,127.739998,126.629997,126.82,57935200,101.182696
2005-12-05,126.699997,126.730003,126.18,126.580002,59273400,100.991215
2005-12-02,126.769997,127.080002,126.50,126.849998,46699400,101.20663
2005-12-01,126.019997,127.029999,125.980003,126.690002,65468200,101.078978
2005-11-30,126.160004,126.519997,125.290001,125.410004,56007200,100.057738
2005-11-29,126.650002,126.980003,126.089996,126.089996,51738900,100.600266
2005-11-28,127.25,127.269997,126.040001,126.230003,54498500,100.71197
2005-11-25,126.980003,127.220001,126.809998,127.129997,15270000,101.430026
2005-11-23,126.25,127.410004,126.209999,127.029999,50854700,101.350243
2005-11-22,125.559998,126.519997,125.419998,126.300003,66438800,100.767819
2005-11-21,125.150002,125.910004,124.980003,125.760002,50021200,100.336982
2005-11-18,125.059998,125.279999,124.330002,125.129997,72437200,99.834336
2005-11-17,123.68,124.650002,123.139999,124.639999,55717500,99.443394
2005-11-16,123.370003,123.550003,122.980003,123.489998,51133000,98.525871
2005-11-15,123.550003,124.089996,122.860001,123.239998,69592500,98.326409
2005-11-14,123.790001,124.019997,123.379997,123.690002,45092200,98.685443
2005-11-11,123.349998,123.839996,122.43,123.760002,34867000,98.741292
2005-11-10,122.339996,123.519997,121.75,123.339996,79048100,98.406193
2005-11-09,122.080002,122.949997,121.860001,122.389999,57666800,97.648243
2005-11-08,121.93,122.419998,121.790001,122.230003,42152800,97.52059
2005-11-07,122.370003,122.620003,121.849998,122.230003,46765400,97.52059
2005-11-04,122.400002,122.459999,121.550003,122.110001,59156000,97.424847
2005-11-03,122.150002,122.660004,121.75,122.269997,84897600,97.552499
2005-11-02,120.169998,121.75,120.129997,121.75,74012300,97.137622
2005-11-01,120.580002,120.900002,120.220001,120.489998,66365100,96.132336
2005-10-31,120.290001,121.300003,120.129997,120.129997,77698900,95.845111
2005-10-28,118.43,119.949997,118.099998,119.800003,72322000,95.581827
2005-10-27,119.199997,119.370003,117.93,118.099998,66623100,94.225487
2005-10-26,119.510002,120.540001,119.190002,119.370003,80855800,95.238753
2005-10-25,119.720001,120.239998,118.940002,119.720001,76594500,95.517998
2005-10-24,118.440002,120.089996,118.410004,119.959999,71308400,95.709479
2005-10-21,118.290001,118.779999,117.510002,118.129997,96579500,94.249421
2005-10-20,119.489998,119.809998,117.300003,117.669998,131966700,93.882413
2005-10-19,117.50,119.800003,117.120003,119.779999,116563800,95.565867
2005-10-18,118.940002,118.959999,117.800003,117.82,74996900,94.002091
2005-10-17,118.800003,119.269997,118.449997,119.110001,68109300,95.031312
2005-10-14,118.120003,118.809998,117.559998,118.669998,88651000,94.680258
2005-10-13,117.459999,118.080002,116.879997,117.43,99052900,93.690932
2005-10-12,118.389999,119.129997,117.410004,117.50,100510400,93.746781
2005-10-11,118.989998,119.389999,118.32,118.43,75629800,94.488777
2005-10-10,119.68,119.709999,118.300003,118.599998,52677000,94.624409
2005-10-07,119.699997,120.050003,119.129997,119.610001,75661400,95.430235
2005-10-06,119.779999,120.260002,118.169998,119.199997,140941800,95.103115
2005-10-05,121.25,121.309998,119.57,119.629997,106052100,95.446189
2005-10-04,122.790001,123.029999,121.160004,121.220001,60776300,96.714765
2005-10-03,122.959999,123.339996,122.449997,122.599998,50994800,97.815789
2005-09-30,122.620003,123.040001,121.739998,123.040001,47824200,98.166843
2005-09-29,121.550003,122.860001,121.080002,122.660004,66607700,97.863664
2005-09-28,121.93,122.120003,121.199997,121.669998,58620500,97.073793
2005-09-27,121.519997,121.989998,121.019997,121.550003,66150800,96.978056
2005-09-26,122.019997,122.239998,121.080002,121.580002,70415400,97.00199
2005-09-23,121.239998,121.889999,120.900002,121.440002,59368100,96.890292
2005-09-22,120.949997,121.660004,120.440002,121.339996,84597200,96.810503
2005-09-21,121.790001,121.870003,120.779999,120.910004,94469100,96.467435
2005-09-20,123.199997,123.610001,121.870003,122.050003,84480300,97.376978
2005-09-19,123.470001,123.550003,122.639999,123.089996,53355300,98.206732
2005-09-16,123.300003,123.739998,122.870003,123.50,75424100,98.533851
2005-09-15,123.589996,123.650002,122.900002,123.150002,73156900,97.838132
2005-09-14,123.739998,123.919998,123.019997,123.209999,57694600,97.885798
2005-09-13,124.129997,124.419998,123.519997,123.660004,58427500,98.24331
2005-09-12,124.449997,124.669998,124.269997,124.349998,33017600,98.791485
2005-09-09,123.830002,124.739998,123.800003,124.599998,43093900,98.990101
2005-09-08,123.660004,124.00,123.309998,123.50,39068700,98.116193
2005-09-07,123.629997,124.129997,123.459999,123.910004,41749700,98.441925
2005-09-06,122.660004,123.800003,122.650002,123.699997,57251300,98.275083
2005-09-02,122.849998,122.879997,122.040001,122.269997,47653400,97.139
2005-09-01,122.519997,123.150002,121.139999,122.489998,74578700,97.313783
2005-08-31,121.190002,122.660004,120.739998,122.580002,102945200,97.385288
2005-08-30,121.25,121.300003,120.389999,121.050003,74160200,96.16976
2005-08-29,120.410004,121.779999,120.379997,121.690002,56179200,96.678216
2005-08-26,121.480003,121.489998,120.68,120.760002,61956800,95.939365
2005-08-25,121.349998,121.669998,121.209999,121.589996,35631100,96.598765
2005-08-24,121.940002,122.730003,121.089996,121.150002,79104600,96.249206
2005-08-23,122.50,122.610001,121.150002,122.239998,55168600,97.115167
2005-08-22,122.580002,123.230003,121.879997,122.470001,69912000,97.297897
2005-08-19,122.629997,122.82,122.199997,122.470001,39842100,97.297897
2005-08-18,122.050003,122.559998,121.839996,122.190002,53388600,97.075448
2005-08-17,122.190002,122.870003,122.029999,122.199997,62275100,97.083388
2005-08-16,123.440002,123.519997,122.089996,122.209999,71942100,97.091334
2005-08-15,123.220001,123.870003,122.830002,123.82,36208500,98.370421
2005-08-12,123.57,123.690002,122.75,123.059998,54776900,97.766627
2005-08-11,123.269997,124.029999,123.010002,123.82,58570200,98.370421
2005-08-10,123.82,124.50,122.82,123.330002,72863700,97.981135
2005-08-09,123.059998,123.589996,122.870003,123.389999,47170000,98.028801
2005-08-08,123.150002,123.410004,122.379997,122.650002,47616000,97.4409
2005-08-05,123.449997,123.980003,122.669998,122.879997,53595500,97.623623
2005-08-04,124.230003,124.309998,123.57,123.720001,50855600,98.290975
2005-08-03,124.25,124.739998,124.120003,124.720001,36837200,99.085439
2005-08-02,123.870003,124.599998,123.739998,124.389999,45147400,98.823264
2005-08-01,123.830002,124.040001,123.449997,123.650002,40418200,98.235363
2005-07-29,124.410004,124.629997,123.50,123.739998,62358100,98.306862
2005-07-28,123.959999,124.639999,123.639999,124.57,47880700,98.966268
2005-07-27,123.50,123.889999,123.050003,123.790001,43181600,98.346588
2005-07-26,123.230003,123.529999,122.949997,123.339996,42758800,97.989076
2005-07-25,123.410004,123.949997,122.849998,123.190002,57301600,97.869911
2005-07-22,122.879997,123.559998,122.629997,123.540001,52607100,98.147972
2005-07-21,123.550003,123.610001,122.470001,122.720001,101110900,97.496512
2005-07-20,122.589996,123.730003,122.300003,123.440002,69477000,98.068527
2005-07-19,122.709999,123.110001,122.410004,123.019997,59165700,97.734848
2005-07-18,122.50,122.629997,122.050003,122.349998,56598400,97.202559
2005-07-15,122.790001,123.040001,122.360001,122.839996,56075900,97.591844
2005-07-14,122.980003,123.440002,122.489998,122.910004,63638800,97.647462
2005-07-13,122.269997,122.519997,121.989998,122.43,41182300,97.266117
2005-07-12,121.989998,122.629997,121.639999,122.260002,51871100,97.13106
2005-07-11,121.330002,122.099998,121.309998,121.940002,49688300,96.876832
2005-07-08,119.970001,121.32,119.720001,121.32,64491200,96.384263
2005-07-07,118.290001,119.949997,118.260002,119.949997,103268800,95.295846
2005-07-06,120.389999,120.650002,119.410004,119.480003,52363600,94.922454
2005-07-05,119.25,120.650002,119.190002,120.489998,51549000,95.724857
2005-07-01,119.449997,119.800003,119.209999,119.529999,49737500,94.962173
2005-06-30,120.220001,120.32,118.949997,119.18,62288800,94.684112
2005-06-29,120.370003,120.400002,119.760002,119.830002,42316500,95.200514
2005-06-28,119.400002,120.239998,119.370003,120.150002,41174200,95.454742
2005-06-27,118.970001,119.410004,118.75,119.150002,48183800,94.660279
2005-06-24,119.879997,120.010002,118.839996,118.980003,58572500,94.525222
2005-06-23,121.32,121.599998,119.830002,119.860001,62185600,95.224347
2005-06-22,121.68,121.940002,121.07,121.57,46310100,96.582879
2005-06-21,121.50,121.650002,121.029999,121.470001,39879800,96.503433
2005-06-20,121.080002,121.839996,120.940002,121.400002,41019400,96.447821
2005-06-17,121.540001,121.900002,121.220001,121.360001,51529400,96.416042
2005-06-16,121.059998,121.639999,120.919998,121.400002,46564500,96.060123
2005-06-15,121.160004,121.239998,120.230003,121.089996,53195600,95.814826
2005-06-14,120.449997,121.199997,120.379997,120.860001,33857100,95.632837
2005-06-13,119.940002,121.080002,119.809998,120.580002,49383200,95.411283
2005-06-10,120.559998,120.650002,119.599998,120.199997,36465300,95.110596
2005-06-09,119.739998,120.580002,119.440002,120.480003,56653300,95.332157
2005-06-08,120.43,120.589996,119.669998,119.910004,46881200,94.881134
2005-06-07,120.389999,121.25,120.010002,120.129997,66501300,95.055208
2005-06-06,119.949997,120.199997,119.550003,120.040001,36046400,94.983996
2005-06-03,120.550003,120.889999,119.730003,120.150002,60999400,95.071037
2005-06-02,120.230003,120.839996,120.099998,120.760002,39704500,95.553711
2005-06-01,119.519997,120.919998,119.449997,120.50,69611000,95.34798
2005-05-31,120.080002,120.169998,119.400002,119.480003,43377200,94.540887
2005-05-27,120.059998,120.25,119.800003,120.25,24596100,95.150162
2005-05-26,119.790001,120.209999,119.620003,120.050003,43256200,94.991911
2005-05-25,119.349998,119.870003,118.830002,119.410004,47608800,94.485499
2005-05-24,119.440002,119.830002,119.199997,119.50,50654100,94.55671
2005-05-23,119.209999,120.040001,119.190002,119.779999,51047900,94.778265
2005-05-20,119.339996,119.389999,118.739998,119.120003,46345500,94.25603
2005-05-19,119.019997,119.410004,118.699997,119.290001,61768100,94.390544
2005-05-18,118.089996,119.080002,118.010002,118.790001,77944900,93.994909
2005-05-17,116.410004,117.699997,116.160004,117.580002,61071800,93.037474
2005-05-16,115.699997,116.839996,115.660004,116.800003,49207000,92.420285
2005-05-13,116.300003,116.620003,114.800003,115.720001,85267000,91.565712
2005-05-12,117.32,117.589996,115.949997,115.949997,95086800,91.747701
2005-05-11,116.93,117.400002,115.849998,117.239998,91647400,92.768439
2005-05-10,117.360001,117.50,116.389999,116.599998,74613500,92.262027
2005-05-09,117.209999,118.080002,117.050003,117.82,43750500,93.227377
2005-05-06,117.93,117.989998,117.059998,117.089996,67415400,92.649748
2005-05-05,117.669998,118.00,116.739998,117.459999,96906700,92.94252
2005-05-04,116.650002,117.75,116.279999,117.50,81055700,92.974171
2005-05-03,116.07,116.849998,115.690002,116.599998,86000300,92.262027
2005-05-02,116.07,116.410004,115.519997,116.400002,56026400,92.103776
2005-04-29,115.07,115.870003,113.970001,115.75,103993800,91.589449
2005-04-28,115.269997,115.68,114.199997,114.199997,72481500,90.362979
2005-04-27,114.860001,116.07,114.440002,115.650002,84131900,91.510324
2005-04-26,115.959999,116.769997,115.150002,115.199997,72626000,91.154249
2005-04-25,115.860001,116.50,115.720001,116.330002,52284100,92.048387
2005-04-22,115.739998,116.50,114.269997,115.57,88845800,91.447021
2005-04-21,114.790001,116.209999,114.379997,116.010002,86952200,91.795181
2005-04-20,115.379997,115.629997,113.550003,113.800003,107735900,90.046476
2005-04-19,115.099998,115.529999,114.830002,115.410004,64930100,91.320421
2005-04-18,114.120003,114.959999,113.959999,114.50,100035200,90.600362
2005-04-15,115.739998,116.199997,114.099998,114.150002,128677300,90.323419
2005-04-14,117.400002,117.50,115.769997,115.769997,96119800,91.605272
2005-04-13,118.559998,118.800003,117.129997,117.300003,65949000,92.81592
2005-04-12,117.889999,119.059998,117.07,118.699997,86144800,93.923692
2005-04-11,118.290001,118.419998,117.830002,118.089996,44945000,93.441017
2005-04-08,119.169998,119.209999,118.00,118.00,63772900,93.369806
2005-04-07,118.410004,119.260002,118.32,119.239998,46734600,94.350978
2005-04-06,118.449997,118.949997,118.18,118.599998,53268200,93.844566
2005-04-05,117.779999,118.379997,117.669998,118.190002,46853900,93.520149
2005-04-04,117.360001,117.860001,116.739998,117.629997,71581200,93.077034
2005-04-01,118.629997,118.989998,116.910004,117.43,95255300,92.918782
2005-03-31,118.190002,118.459999,117.870003,117.959999,64575400,93.338154
2005-03-30,116.779999,118.199997,116.769997,118.18,62002100,93.512235
2005-03-29,117.139999,117.900002,116.25,116.529999,71160300,92.206639
2005-03-28,117.419998,117.940002,117.309998,117.309998,46765500,92.823828
2005-03-24,117.459999,117.989998,117.059998,117.139999,51932500,92.689314
2005-03-23,116.949997,117.720001,116.75,117.00,70817300,92.578536
2005-03-22,118.370003,118.93,116.900002,116.900002,92472400,92.499411
2005-03-21,118.709999,118.779999,117.760002,118.099998,61244300,93.448932
2005-03-18,119.110001,119.529999,118.150002,118.540001,60232000,93.797092
2005-03-17,119.309998,119.739998,118.980003,119.360001,62584200,94.07641
2005-03-16,119.699997,120.160004,118.900002,119.120003,74874200,93.88725
2005-03-15,121.419998,121.459999,120.080002,120.139999,62438500,94.691185
2005-03-14,120.610001,121.160004,120.279999,121.139999,36336400,95.479359
2005-03-11,121.309998,121.720001,120.160004,120.389999,57976500,94.888228
2005-03-10,121.199997,121.50,120.400002,121.239998,65149000,95.558175
2005-03-09,121.970001,122.290001,120.959999,120.970001,73263600,95.34537
2005-03-08,122.669998,123.00,122.110001,122.330002,44362000,96.417287
2005-03-07,122.660004,123.25,122.400002,122.790001,43442400,96.779846
2005-03-04,122.050003,122.830002,121.790001,122.730003,56168500,96.732558
2005-03-03,121.660004,121.900002,120.699997,121.220001,61230800,95.542414
2005-03-02,120.760002,121.93,120.650002,121.169998,64226500,95.503003
2005-03-01,120.82,121.519997,120.779999,121.230003,47294400,95.550297
2005-02-28,121.150002,121.300003,120.040001,120.629997,69381300,95.077388
2005-02-25,120.269997,121.669998,120.18,121.43,60899900,95.70793
2005-02-24,119.239998,120.32,118.980003,120.239998,68563600,94.770001
2005-02-23,118.93,119.57,118.620003,119.449997,68292600,94.147343
2005-02-22,119.900002,120.470001,118.580002,118.599998,80697600,93.477397
2005-02-18,120.239998,120.480003,119.900002,120.389999,47723300,94.888228
2005-02-17,121.230003,121.330002,120.220001,120.230003,58124000,94.762124
2005-02-16,120.93,121.459999,120.669998,121.209999,55523000,95.53453
2005-02-15,120.800003,121.43,120.68,121.129997,43852700,95.471475
2005-02-14,120.690002,120.860001,120.480003,120.68,32432100,95.116799
2005-02-11,119.699997,121.040001,119.459999,120.769997,53133000,95.187732
2005-02-10,119.660004,120.019997,119.260002,119.739998,45858600,94.375914
2005-02-09,120.419998,120.489998,119.25,119.309998,55279400,94.036999
2005-02-08,120.169998,120.650002,120.07,120.209999,39263500,94.746357
2005-02-07,120.25,120.519997,119.959999,120.07,45412000,94.636013
2005-02-04,119.00,120.43,118.980003,120.230003,50024600,94.762124
2005-02-03,119.059998,119.160004,118.57,118.959999,48837100,93.76114
2005-02-02,119.059998,119.589996,118.900002,119.269997,52468900,94.005472
2005-02-01,118.25,119.080002,118.099998,118.910004,49841200,93.721735
2005-01-31,117.949997,118.25,117.709999,118.160004,52532700,93.130604
2005-01-28,117.489998,117.550003,116.610001,117.43,60738900,92.555235
2005-01-27,117.190002,117.75,116.980003,117.43,55878800,92.555235
2005-01-26,117.32,117.599998,117.040001,117.230003,57195100,92.397603
2005-01-25,116.910004,117.470001,116.720001,116.879997,68245000,92.121737
2005-01-24,117.089996,117.339996,116.370003,116.550003,58441900,91.861644
2005-01-21,117.790001,118.00,116.650002,116.779999,63160400,92.042921
2005-01-20,117.889999,118.199997,117.290001,117.50,72049300,92.610407
2005-01-19,119.43,119.519997,118.209999,118.220001,54378900,93.177893
2005-01-18,118.050003,119.620003,117.949997,119.470001,57391700,94.16311
2005-01-14,117.970001,118.529999,117.760002,118.239998,42032500,93.193654
2005-01-13,118.639999,118.730003,117.50,117.620003,55537500,92.70499
2005-01-12,118.400002,118.839996,117.519997,118.57,72720500,93.453752
2005-01-11,118.639999,118.739998,117.989998,118.18,63099700,93.146365
2005-01-10,118.339996,119.459999,118.339996,119.00,56563300,93.792667
2005-01-07,118.970001,119.230003,118.129997,118.440002,55847700,93.351292
2005-01-06,118.440002,119.150002,118.260002,118.610001,47814700,93.48528
2005-01-05,118.739998,119.25,118.00,118.010002,65667300,93.012377
2005-01-04,120.459999,120.540001,118.440002,118.830002,69167600,93.658679
2005-01-03,121.559998,121.760002,119.900002,120.300003,55748000,94.817296
2004-12-31,121.300003,121.660004,120.800003,120.870003,28648800,95.266554
2004-12-30,121.400002,121.57,121.040001,121.129997,21076900,95.471475
2004-12-29,121.080002,121.400002,120.949997,121.360001,22650600,95.652758
2004-12-28,120.639999,121.330002,120.599998,121.18,23422900,95.510886
2004-12-27,121.199997,121.360001,120.389999,120.519997,29944100,94.990689
2004-12-23,120.870003,121.279999,120.660004,120.769997,25646100,95.187732
2004-12-22,120.379997,121.080002,120.300003,120.68,31500700,95.116799
2004-12-21,119.599998,120.480003,119.459999,120.389999,33094200,94.888228
2004-12-20,119.75,120.290001,119.169998,119.470001,47187400,94.16311
2004-12-17,119.459999,119.970001,119.160004,119.440002,70761900,94.139466
2004-12-16,120.720001,121.239998,120.040001,120.809998,51641800,94.771577
2004-12-15,120.699997,121.110001,120.309998,120.879997,46699200,94.826489
2004-12-14,120.18,120.959999,120.18,120.790001,41500700,94.75589
2004-12-13,119.760002,120.400002,119.349998,120.370003,38541000,94.426415
2004-12-10,118.919998,119.559998,118.849998,119.330002,47828600,93.610567
2004-12-09,118.139999,119.459999,117.730003,119.209999,60922800,93.516429
2004-12-08,118.209999,118.82,118.010002,118.790001,43895100,93.186954
2004-12-07,119.489998,119.620003,118.040001,118.099998,52047200,92.645669
2004-12-06,119.209999,119.639999,118.839996,119.209999,33030500,93.516429
2004-12-03,119.309998,120.139999,119.089996,119.25,49067900,93.547808
2004-12-02,119.099998,119.870003,119.010002,119.330002,60163500,93.610567
2004-12-01,118.160004,119.50,118.099998,119.230003,49898300,93.532122
2004-11-30,118.00,118.239998,117.639999,117.889999,53685200,92.480931
2004-11-29,118.790001,119.010002,117.480003,117.809998,61460800,92.418173
2004-11-26,118.510002,118.980003,118.300003,118.349998,15487700,92.841786
2004-11-24,118.269997,118.589996,118.050003,118.440002,29724800,92.912391
2004-11-23,117.93,118.260002,117.370003,118.160004,41968800,92.692741
2004-11-22,117.169998,118.120003,117.029999,117.980003,37560200,92.551537
2004-11-19,118.699997,118.720001,117.139999,117.419998,54276500,92.112231
2004-11-18,118.529999,118.800003,118.230003,118.739998,31854300,93.147728
2004-11-17,118.370003,119.139999,118.07,118.580002,54494000,93.022216
2004-11-16,118.360001,118.410004,117.730003,117.879997,40028700,92.473085
2004-11-15,118.50,118.769997,118.230003,118.730003,35297900,93.139888
2004-11-12,117.970001,119.00,117.68,118.790001,55583700,92.911603
2004-11-11,117.18,118.120003,117.099998,117.860001,37863200,92.184203
2004-11-10,117.059998,117.550003,116.760002,116.970001,45265400,91.48809
2004-11-09,117.080002,117.50,116.760002,116.879997,44658100,91.417693
2004-11-08,116.980003,117.230003,116.720001,117.110001,33863800,91.597591
2004-11-05,117.050003,117.639999,116.489998,117.279999,63287200,91.730555
2004-11-04,114.779999,116.669998,114.68,116.550003,55350300,91.159588
2004-11-03,115.029999,115.360001,114.239998,114.980003,76960200,89.931613
2004-11-02,113.669998,114.57,113.220001,113.550003,56210000,88.813138
2004-11-01,113.559998,113.839996,113.199997,113.510002,36720900,88.781852
2004-10-29,113.120003,113.639999,112.900002,113.199997,48820200,88.539381
2004-10-28,112.779999,113.559998,112.489998,113.220001,54413300,88.555027
2004-10-27,111.379997,113.099998,111.120003,112.879997,73896000,88.289093
2004-10-26,110.129997,111.599998,109.879997,111.540001,54337400,87.241015
2004-10-25,109.75,110.120003,109.349998,109.860001,43990900,85.927003
2004-10-22,111.190002,111.25,109.860001,109.989998,48752400,86.02868
2004-10-21,110.790001,111.32,110.209999,111.239998,53218300,87.006368
2004-10-20,110.379997,110.82,109.75,110.519997,57118500,86.443219
2004-10-19,112.019997,112.230003,110.589996,110.739998,55851900,86.615293
2004-10-18,110.889999,111.900002,110.699997,111.68,43535100,87.350516
2004-10-15,111.019997,111.739998,110.57,111.260002,63482200,87.022014
2004-10-14,111.68,111.93,110.580002,110.639999,64082200,86.537079
2004-10-13,113.00,113.07,111.32,111.540001,54212600,87.241015
2004-10-12,112.199997,112.830002,111.940002,112.529999,41754700,88.015342
2004-10-11,112.779999,113.019997,112.639999,112.970001,20229100,88.35949
2004-10-08,113.150002,113.769997,112.349998,112.510002,51872600,87.999702
2004-10-07,114.379997,114.400002,113.360001,113.449997,39388800,88.734919
